care_site_id,care_site_type_source_value,Unité Fonctionnelle (UF),UM (UMA PMSI),Service/Département,hospital_name,hospital_id
8312047001,Unité d’hébergement (UH),8312046998.0,8312046952.0,8312046959.0,HOPITAL STE PERINE,8312046965
8312085325,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312046984,Unité d’hébergement (UH),8312046977.0,8312046948.0,8312046958.0,HOPITAL STE PERINE,8312046965
8312082668,Unité d’hébergement (UH),8312048298.0,8312082880.0,8312046960.0,HOPITAL STE PERINE,8312046965
8312047986,Unité d’hébergement (UH),8312047973.0,8312046955.0,8312046960.0,HOPITAL STE PERINE,8312046965
8312082059,Unité d’hébergement (UH),8312048614.0,,8312046960.0,HOPITAL STE PERINE,8312046965
16259310644,Unité Fonctionnelle (UF),16259310644.0,,,HOPITAL STE PERINE,8312046965
8312047955,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312055900,Unité de consultation (UC),8312049107.0,,,HOPITAL STE PERINE,8312046965
8312047998,Unité de consultation (UC),8312047990.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312047997,Unité de consultation (UC),8312047990.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312047972,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312048655,Unité d’hébergement (UH),8312048614.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312047003,Unité Fonctionnelle (UF),8312047003.0,,8312046959.0,HOPITAL STE PERINE,8312046965
8312046986,Unité d’hébergement (UH),8312046977.0,8312046948.0,8312046958.0,HOPITAL STE PERINE,8312046965
8312048335,Unité d’hébergement (UH),8312048298.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312047965,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312046975,Unité de consultation (UC),8312046974.0,,8312046959.0,HOPITAL STE PERINE,8312046965
8312046976,Unité de consultation (UC),8312046974.0,,8312046959.0,HOPITAL STE PERINE,8312046965
8312082061,Unité d’hébergement (UH),8312048614.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312080144,Unité Fonctionnelle (UF),8312080144.0,,,HOPITAL STE PERINE,8312046965
8312047968,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312049110,Unité de consultation (UC),8312049107.0,,,HOPITAL STE PERINE,8312046965
8312049103,Unité Fonctionnelle (UF),8312049103.0,,,HOPITAL STE PERINE,8312046965
8312047961,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312047960,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312047012,Unité de consultation (UC),8312047011.0,,,HOPITAL STE PERINE,8312046965
8312028841,Unité d’hébergement (UH),8312048281.0,,8312046959.0,HOPITAL STE PERINE,8312046965
8312047026,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312086448,Unité d’hébergement (UH),8312048614.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312017052,Unité d’hébergement (UH),8312048298.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312049102,Unité de consultation (UC),8312048698.0,,,HOPITAL STE PERINE,8312046965
8312047027,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312046998,Unité Fonctionnelle (UF),8312046998.0,,8312046959.0,HOPITAL STE PERINE,8312046965
8312028845,Unité d’hébergement (UH),8312048001.0,,8312046958.0,HOPITAL STE PERINE,8312046965
8312049107,Unité Fonctionnelle (UF),8312049107.0,,,HOPITAL STE PERINE,8312046965
8312017054,Unité d’hébergement (UH),8312047973.0,8312046955.0,8312046960.0,HOPITAL STE PERINE,8312046965
8312048333,Unité d’hébergement (UH),8312048298.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312046977,Unité Fonctionnelle (UF),8312046977.0,,8312046958.0,HOPITAL STE PERINE,8312046965
8312046114,Unité Fonctionnelle (UF),8312046114.0,,,HOPITAL STE PERINE,8312046965
8312040316,Unité de consultation (UC),8312047973.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312047973,Unité Fonctionnelle (UF),8312047973.0,,8312046960.0,HOPITAL STE PERINE,8312046965
10811262628,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312048688,Unité Fonctionnelle (UF),8312048688.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312080143,Unité Fonctionnelle (UF),8312080143.0,,,HOPITAL STE PERINE,8312046965
8312048327,Unité d’hébergement (UH),8312048298.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312028835,Unité d’hébergement (UH),8312048281.0,,8312046959.0,HOPITAL STE PERINE,8312046965
17343113616,Unité de consultation (UC),8312049122.0,,,HOPITAL STE PERINE,8312046965
8312046988,Unité d’hébergement (UH),8312046977.0,8312046948.0,8312046958.0,HOPITAL STE PERINE,8312046965
8312088974,Unité de consultation (UC),8312080418.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312047953,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312047014,Unité de consultation (UC),8312047011.0,,,HOPITAL STE PERINE,8312046965
8312047017,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312049139,Unité de consultation (UC),8312049135.0,,,HOPITAL STE PERINE,8312046965
9723267349,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
10093530727,Unité d’hébergement (UH),8312046998.0,8312046952.0,8312046959.0,HOPITAL STE PERINE,8312046965
8312089662,Unité de consultation (UC),8312080418.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312048676,Unité d’hébergement (UH),8312048614.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312047024,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312048629,Unité d’hébergement (UH),8312048614.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312028839,Unité d’hébergement (UH),8312048281.0,,8312046959.0,HOPITAL STE PERINE,8312046965
8312046967,Unité Fonctionnelle (UF),8312046967.0,,8312046962.0,HOPITAL STE PERINE,8312046965
8312050798,Unité Fonctionnelle (UF),8312050798.0,,,HOPITAL STE PERINE,8312046965
16259310645,Unité Fonctionnelle (UF),16259310645.0,,,HOPITAL STE PERINE,8312046965
8312049117,Unité de consultation (UC),8312049107.0,,,HOPITAL STE PERINE,8312046965
8312080418,Unité Fonctionnelle (UF),8312080418.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312047964,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312048301,Unité d’hébergement (UH),8312048298.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312046999,Unité d’hébergement (UH),8312046998.0,8312046951.0,8312046959.0,HOPITAL STE PERINE,8312046965
8312040315,Unité de consultation (UC),8312047973.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312049135,Unité Fonctionnelle (UF),8312049135.0,,,HOPITAL STE PERINE,8312046965
8312048331,Unité d’hébergement (UH),8312048298.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312048700,Unité de consultation (UC),8312048698.0,,,HOPITAL STE PERINE,8312046965
8312055898,Unité de consultation (UC),8312049107.0,,,HOPITAL STE PERINE,8312046965
8312047016,Unité Fonctionnelle (UF),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312028837,Unité d’hébergement (UH),8312048281.0,,8312046959.0,HOPITAL STE PERINE,8312046965
8653815527,Unité Fonctionnelle (UF),8653815527.0,,,HOPITAL STE PERINE,8312046965
15424528017,Unité de consultation (UC),8312047973.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312055899,Unité de consultation (UC),8312049107.0,,,HOPITAL STE PERINE,8312046965
8312074553,Unité d’hébergement (UH),8312048281.0,,8312046959.0,HOPITAL STE PERINE,8312046965
8312074551,Unité d’hébergement (UH),8312048281.0,,8312046959.0,HOPITAL STE PERINE,8312046965
8312047999,Unité de consultation (UC),8312047990.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312047025,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312048325,Unité d’hébergement (UH),8312048298.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312049118,Unité de consultation (UC),8312049107.0,,,HOPITAL STE PERINE,8312046965
8312085324,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312047959,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312049140,Unité de consultation (UC),8312049135.0,,,HOPITAL STE PERINE,8312046965
8312047980,Unité d’hébergement (UH),8312047973.0,8312046955.0,8312046960.0,HOPITAL STE PERINE,8312046965
8312048305,Unité d’hébergement (UH),8312048298.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312048633,Unité d’hébergement (UH),8312048614.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312048615,Unité d’hébergement (UH),8312048614.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312048298,Unité Fonctionnelle (UF),8312048298.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312046118,Unité de consultation (UC),8312046114.0,,,HOPITAL STE PERINE,8312046965
8312046974,Unité Fonctionnelle (UF),8312046974.0,,8312046959.0,HOPITAL STE PERINE,8312046965
8312048311,Unité d’hébergement (UH),8312048298.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312077373,Unité d’hébergement (UH),8312048001.0,,8312046958.0,HOPITAL STE PERINE,8312046965
8312047988,Unité de consultation (UC),8312047973.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312047993,Unité d’hébergement (UH),8312047990.0,8312046953.0,8312046960.0,HOPITAL STE PERINE,8312046965
8312049122,Unité Fonctionnelle (UF),8312049122.0,,,HOPITAL STE PERINE,8312046965
10093530729,Unité d’hébergement (UH),8312046998.0,8312046952.0,8312046959.0,HOPITAL STE PERINE,8312046965
8312047984,Unité d’hébergement (UH),8312047973.0,8312046955.0,8312046960.0,HOPITAL STE PERINE,8312046965
8312048639,Unité d’hébergement (UH),8312048614.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312050867,Unité Fonctionnelle (UF),8312050867.0,,,HOPITAL STE PERINE,8312046965
8312046115,Unité d’hébergement (UH),8312046114.0,,,HOPITAL STE PERINE,8312046965
8312028843,Unité d’hébergement (UH),8312048001.0,,8312046958.0,HOPITAL STE PERINE,8312046965
8312046965,Hôpital,,,,HOPITAL STE PERINE,8312046965
10093530723,Unité d’hébergement (UH),8312046977.0,8312056586.0,8312046958.0,HOPITAL STE PERINE,8312046965
8312047028,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312003131,Unité Fonctionnelle (UF),8312003131.0,,8312050765.0,HOPITAL STE PERINE,8312046965
8312048681,Unité d’hébergement (UH),8312048614.0,,8312046960.0,HOPITAL STE PERINE,8312046965
16074877495,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312089755,Unité d’hébergement (UH),8312048298.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312048321,Unité d’hébergement (UH),8312048298.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312047023,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312048684,Unité d’hébergement (UH),8312048614.0,,8312046960.0,HOPITAL STE PERINE,8312046965
17343113615,Unité de consultation (UC),8312049122.0,,,HOPITAL STE PERINE,8312046965
8312047962,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312048641,Unité d’hébergement (UH),8312048614.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312078071,Unité d’hébergement (UH),8312048281.0,,8312046959.0,HOPITAL STE PERINE,8312046965
16666420970,Unité d’hébergement (UH),8312047973.0,8312046955.0,8312046960.0,HOPITAL STE PERINE,8312046965
13991837692,Unité d’hébergement (UH),8312046998.0,8312046956.0,8312046959.0,HOPITAL STE PERINE,8312046965
8312047013,Unité de consultation (UC),8312047011.0,,,HOPITAL STE PERINE,8312046965
8653815827,Unité Fonctionnelle (UF),8653815827.0,,8312085661.0,HOPITAL STE PERINE,8312046965
8312074220,Unité d’hébergement (UH),8312048001.0,,8312046958.0,HOPITAL STE PERINE,8312046965
8312048698,Unité Fonctionnelle (UF),8312048698.0,,,HOPITAL STE PERINE,8312046965
8312048693,Unité d’hébergement (UH),8312048688.0,8312046957.0,8312046961.0,HOPITAL STE PERINE,8312046965
8312047989,Unité de consultation (UC),8312047973.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312047956,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
16508365711,Unité d’hébergement (UH),8312046977.0,8312046948.0,8312046958.0,HOPITAL STE PERINE,8312046965
8312089753,Unité d’hébergement (UH),8312048298.0,,8312046960.0,HOPITAL STE PERINE,8312046965
9723267350,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312048323,Unité d’hébergement (UH),8312048298.0,,8312046960.0,HOPITAL STE PERINE,8312046965
16074877496,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312046116,Unité d’hébergement (UH),8312046114.0,,,HOPITAL STE PERINE,8312046965
8312078605,Unité d’hébergement (UH),8312048001.0,,8312046958.0,HOPITAL STE PERINE,8312046965
8312047963,Unité de consultation (UC),8312047016.0,,8312046961.0,HOPITAL STE PERINE,8312046965
8312049108,Unité de consultation (UC),8312049107.0,,,HOPITAL STE PERINE,8312046965
8312049137,Unité de consultation (UC),8312049135.0,,,HOPITAL STE PERINE,8312046965
8312048627,Unité d’hébergement (UH),8312048614.0,,8312046960.0,HOPITAL STE PERINE,8312046965
8312049136,Unité de consultation (UC),8312049135.0,,,HOPITAL STE PERINE,8312046965
8312049104,Unité de consultation (UC),8312049103.0,,,HOPITAL STE PERINE,8312046965
8312047015,Unité de consultation (UC),8312047011.0,,,HOPITAL STE PERINE,8312046965
8312082593,Unité d’hébergement (UH),8312082590.0,8312082287.0,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312082331,Unité de consultation (UC),8312082316.0,,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312082623,Unité Fonctionnelle (UF),8312082623.0,,8312082303.0,HOPITAL CORENTIN CELTON,8312082307
8312082654,Unité d’hébergement (UH),8312082649.0,8312082285.0,8312082300.0,HOPITAL CORENTIN CELTON,8312082307
15027506290,Unité d’hébergement (UH),8312083973.0,8312082279.0,8312082297.0,HOPITAL CORENTIN CELTON,8312082307
8312082647,Unité de consultation (UC),8312082634.0,,8312082299.0,HOPITAL CORENTIN CELTON,8312082307
8350834798,Unité Fonctionnelle (UF),8350834798.0,,,HOPITAL CORENTIN CELTON,8312082307
15075020425,Unité Fonctionnelle (UF),15075020425.0,,,HOPITAL CORENTIN CELTON,8312082307
19172914069,Unité d’hébergement (UH),19075866251.0,19107727423.0,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
14262784804,Unité d’hébergement (UH),8312083973.0,8312082279.0,8312082297.0,HOPITAL CORENTIN CELTON,8312082307
8312082954,Unité de consultation (UC),8312082938.0,,8312082293.0,HOPITAL CORENTIN CELTON,8312082307
8312082599,Unité Fonctionnelle (UF),8312082599.0,,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
13693118586,Unité Fonctionnelle (UF),13693118586.0,,,HOPITAL CORENTIN CELTON,8312082307
8312082639,Unité d’hébergement (UH),8312082634.0,8312082282.0,8312082299.0,HOPITAL CORENTIN CELTON,8312082307
15440073028,Unité d’hébergement (UH),8312083973.0,8312082279.0,8312082297.0,HOPITAL CORENTIN CELTON,8312082307
8312082960,Unité de consultation (UC),8312082938.0,,8312082293.0,HOPITAL CORENTIN CELTON,8312082307
8312084257,Unité de consultation (UC),8312084246.0,,8312082296.0,HOPITAL CORENTIN CELTON,8312082307
8312084307,Unité de consultation (UC),8312084303.0,,,HOPITAL CORENTIN CELTON,8312082307
8312084295,Unité Fonctionnelle (UF),8312084295.0,,,HOPITAL CORENTIN CELTON,8312082307
10535207853,Unité d’hébergement (UH),8312082938.0,8312082267.0,8312082293.0,HOPITAL CORENTIN CELTON,8312082307
8312082641,Unité d’hébergement (UH),8312082634.0,8312082281.0,8312082299.0,HOPITAL CORENTIN CELTON,8312082307
8312082589,Unité de consultation (UC),8312082333.0,8312082290.0,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312084288,Unité de consultation (UC),8312084286.0,,,HOPITAL CORENTIN CELTON,8312082307
8312082648,Unité de consultation (UC),8312082634.0,,8312082299.0,HOPITAL CORENTIN CELTON,8312082307
8312080759,Unité Fonctionnelle (UF),8312080759.0,,,HOPITAL CORENTIN CELTON,8312082307
15861181443,Unité de consultation (UC),8312082931.0,,8312082292.0,HOPITAL CORENTIN CELTON,8312082307
8312082603,Unité de consultation (UC),8312082599.0,8312082273.0,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312084287,Unité de consultation (UC),8312084286.0,,,HOPITAL CORENTIN CELTON,8312082307
8312082608,Unité de consultation (UC),8312082599.0,,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
15075020427,Unité Fonctionnelle (UF),15075020427.0,,,HOPITAL CORENTIN CELTON,8312082307
8312082606,Unité de consultation (UC),8312082599.0,,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312084279,Unité de consultation (UC),15075020420.0,,,HOPITAL CORENTIN CELTON,8312082307
8312084309,Unité de consultation (UC),8312084303.0,,,HOPITAL CORENTIN CELTON,8312082307
10521959251,Unité d’hébergement (UH),8312082938.0,8312082267.0,8312082293.0,HOPITAL CORENTIN CELTON,8312082307
8312084303,Unité Fonctionnelle (UF),8312084303.0,,,HOPITAL CORENTIN CELTON,8312082307
8312082931,Unité Fonctionnelle (UF),8312082931.0,,8312082292.0,HOPITAL CORENTIN CELTON,8312082307
8312082983,Unité d’hébergement (UH),8312082968.0,8312082268.0,8312082293.0,HOPITAL CORENTIN CELTON,8312082307
8312082615,Unité Fonctionnelle (UF),8312082615.0,,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312082588,Unité de consultation (UC),8312082333.0,,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312082312,Unité d’hébergement (UH),8312082309.0,8312082269.0,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312082965,Unité de consultation (UC),8312082961.0,,8312082297.0,HOPITAL CORENTIN CELTON,8312082307
8350834800,Unité Fonctionnelle (UF),8350834800.0,,,HOPITAL CORENTIN CELTON,8312082307
15221243388,Unité de consultation (UC),8312082590.0,,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312082310,Unité d’hébergement (UH),8312082309.0,8312082286.0,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312082961,Unité Fonctionnelle (UF),8312082961.0,,8312082297.0,HOPITAL CORENTIN CELTON,8312082307
8312082955,Unité de consultation (UC),8312082938.0,,8312082293.0,HOPITAL CORENTIN CELTON,8312082307
13693118584,Unité Fonctionnelle (UF),13693118584.0,,,HOPITAL CORENTIN CELTON,8312082307
15942973387,Unité d’hébergement (UH),8312082968.0,8312082268.0,8312082293.0,HOPITAL CORENTIN CELTON,8312082307
13693118583,Unité Fonctionnelle (UF),13693118583.0,,,HOPITAL CORENTIN CELTON,8312082307
8312082928,Unité de consultation (UC),8312082649.0,,8312082300.0,HOPITAL CORENTIN CELTON,8312082307
8312078662,Unité Fonctionnelle (UF),8312078662.0,,,HOPITAL CORENTIN CELTON,8312082307
8312084300,Unité Fonctionnelle (UF),8312084300.0,,,HOPITAL CORENTIN CELTON,8312082307
8312082333,Unité Fonctionnelle (UF),8312082333.0,,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312082661,Unité de consultation (UC),8312082649.0,,8312082300.0,HOPITAL CORENTIN CELTON,8312082307
8312084262,Unité de consultation (UC),8312084261.0,,8312082294.0,HOPITAL CORENTIN CELTON,8312082307
8312084255,Unité d’hébergement (UH),8312084246.0,8312082276.0,8312082296.0,HOPITAL CORENTIN CELTON,8312082307
8312082968,Unité Fonctionnelle (UF),8312082968.0,,8312082293.0,HOPITAL CORENTIN CELTON,8312082307
8312084232,Unité Fonctionnelle (UF),8312084232.0,,,HOPITAL CORENTIN CELTON,8312082307
19548659899,Unité Fonctionnelle (UF),19548659899.0,,8312082297.0,HOPITAL CORENTIN CELTON,8312082307
8312082609,Unité de consultation (UC),8312082599.0,8312082291.0,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
10521959255,Unité d’hébergement (UH),8312083973.0,8312082279.0,8312082297.0,HOPITAL CORENTIN CELTON,8312082307
8312082662,Unité de consultation (UC),8312082649.0,,8312082300.0,HOPITAL CORENTIN CELTON,8312082307
8312078666,Unité de consultation (UC),8312078662.0,,,HOPITAL CORENTIN CELTON,8312082307
8350834710,Unité Fonctionnelle (UF),8350834710.0,,,HOPITAL CORENTIN CELTON,8312082307
8312082518,Unité d’hébergement (UH),8312083973.0,8312078376.0,8312082297.0,HOPITAL CORENTIN CELTON,8312082307
8312082949,Unité d’hébergement (UH),8312082938.0,8312082267.0,8312082293.0,HOPITAL CORENTIN CELTON,8312082307
8312082935,Unité de consultation (UC),8312082931.0,,8312082292.0,HOPITAL CORENTIN CELTON,8312082307
8312084241,Unité de consultation (UC),8312084237.0,,8312082304.0,HOPITAL CORENTIN CELTON,8312082307
8312082966,Unité de consultation (UC),8312082961.0,,8312082297.0,HOPITAL CORENTIN CELTON,8312082307
8350834799,Unité Fonctionnelle (UF),8350834799.0,,,HOPITAL CORENTIN CELTON,8312082307
8312084278,Unité de consultation (UC),15075020420.0,,,HOPITAL CORENTIN CELTON,8312082307
8312082323,Unité de consultation (UC),8312082316.0,,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
12489833779,Unité d’hébergement (UH),8312083973.0,8312082279.0,8312082297.0,HOPITAL CORENTIN CELTON,8312082307
10080473220,Unité d’hébergement (UH),8312083973.0,8312082279.0,8312082297.0,HOPITAL CORENTIN CELTON,8312082307
15861181444,Unité de consultation (UC),8312082931.0,,8312082292.0,HOPITAL CORENTIN CELTON,8312082307
8312082600,Unité de consultation (UC),8312082599.0,,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312084286,Unité Fonctionnelle (UF),8312084286.0,,,HOPITAL CORENTIN CELTON,8312082307
8312084238,Unité de consultation (UC),8312084237.0,,8312082304.0,HOPITAL CORENTIN CELTON,8312082307
8312082602,Unité de consultation (UC),8312082599.0,,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312084306,Unité de consultation (UC),8312084303.0,,,HOPITAL CORENTIN CELTON,8312082307
8312082981,Unité d’hébergement (UH),8312082968.0,8312082268.0,8312082293.0,HOPITAL CORENTIN CELTON,8312082307
8312082967,Unité de consultation (UC),8312082961.0,,8312082297.0,HOPITAL CORENTIN CELTON,8312082307
8312082325,Unité de consultation (UC),8312082316.0,,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312082934,Unité de consultation (UC),8312082931.0,,8312082292.0,HOPITAL CORENTIN CELTON,8312082307
8312082327,Unité de consultation (UC),8312082316.0,,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312084244,Unité de consultation (UC),8312084242.0,,8312082292.0,HOPITAL CORENTIN CELTON,8312082307
8312003056,Unité de consultation (UC),8312082961.0,,8312082297.0,HOPITAL CORENTIN CELTON,8312082307
8312086321,Unité d’hébergement (UH),8312082968.0,8312082268.0,8312082293.0,HOPITAL CORENTIN CELTON,8312082307
8312082317,Unité d’hébergement (UH),8312082316.0,8312082260.0,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312084263,Unité de consultation (UC),8312084261.0,,8312082294.0,HOPITAL CORENTIN CELTON,8312082307
8312083980,Unité d’hébergement (UH),8312083973.0,8312082279.0,8312082297.0,HOPITAL CORENTIN CELTON,8312082307
8312082613,Unité de consultation (UC),8312082610.0,,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312084305,Unité de consultation (UC),8312084303.0,,,HOPITAL CORENTIN CELTON,8312082307
15075020426,Unité Fonctionnelle (UF),15075020426.0,,,HOPITAL CORENTIN CELTON,8312082307
8312082959,Unité de consultation (UC),8312082938.0,,8312082293.0,HOPITAL CORENTIN CELTON,8312082307
8312082322,Unité de consultation (UC),8312082316.0,8312082263.0,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312084253,Unité d’hébergement (UH),8312084246.0,8312082277.0,8312082296.0,HOPITAL CORENTIN CELTON,8312082307
8312082326,Unité de consultation (UC),8312082316.0,8312082263.0,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
15075020421,Unité Fonctionnelle (UF),15075020421.0,,,HOPITAL CORENTIN CELTON,8312082307
8312082947,Unité d’hébergement (UH),8312082938.0,8312082267.0,8312082293.0,HOPITAL CORENTIN CELTON,8312082307
8312082618,Unité d’hébergement (UH),8312082615.0,8312082272.0,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312084308,Unité de consultation (UC),8312084303.0,,,HOPITAL CORENTIN CELTON,8312082307
8312087529,Unité d’hébergement (UH),8312082938.0,8312082267.0,8312082293.0,HOPITAL CORENTIN CELTON,8312082307
8312082626,Unité d’hébergement (UH),8312082623.0,8312082275.0,8312082303.0,HOPITAL CORENTIN CELTON,8312082307
8312082335,Unité de consultation (UC),8312082333.0,8312082289.0,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312082324,Unité de consultation (UC),8312082316.0,8312082263.0,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312082989,Unité d’hébergement (UH),8312082968.0,8312082268.0,8312082293.0,HOPITAL CORENTIN CELTON,8312082307
10041602020,Unité d’hébergement (UH),8312082938.0,8312082267.0,8312082293.0,HOPITAL CORENTIN CELTON,8312082307
8312083984,Unité d’hébergement (UH),8312083973.0,8312082279.0,8312082297.0,HOPITAL CORENTIN CELTON,8312082307
8312084251,Unité d’hébergement (UH),8312084246.0,8312082277.0,8312082296.0,HOPITAL CORENTIN CELTON,8312082307
8312082307,Hôpital,,,,HOPITAL CORENTIN CELTON,8312082307
8312082650,Unité d’hébergement (UH),8312082649.0,8312082283.0,8312082300.0,HOPITAL CORENTIN CELTON,8312082307
8312078663,Unité d’hébergement (UH),8312078662.0,,,HOPITAL CORENTIN CELTON,8312082307
8350834803,Unité Fonctionnelle (UF),8350834803.0,,,HOPITAL CORENTIN CELTON,8312082307
8312082953,Unité de consultation (UC),8312082938.0,,8312082293.0,HOPITAL CORENTIN CELTON,8312082307
8312084259,Unité de consultation (UC),8312084246.0,,8312082296.0,HOPITAL CORENTIN CELTON,8312082307
15861181480,Unité de consultation (UC),8312082931.0,,8312082292.0,HOPITAL CORENTIN CELTON,8312082307
8312082614,Unité de consultation (UC),8312082610.0,8312082266.0,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312082601,Unité de consultation (UC),8312082599.0,8312082273.0,8312082302.0,HOPITAL CORENTIN CELTON,8312082307
8312083855,Unité Fonctionnelle (UF),8312083855.0,,,HOPITAL CORENTIN CELTON,8312082307
8312083986,Unité d’hébergement (UH),8312083973.0,8312082279.0,8312082297.0,HOPITAL CORENTIN CELTON,8312082307
8312084234,Unité de consultation (UC),8312084232.0,,,HOPITAL CORENTIN CELTON,8312082307
8312082941,Unité d’hébergement (UH),8312082938.0,8312082267.0,8312082293.0,HOPITAL CORENTIN CELTON,8312082307
10521959253,Unité d’hébergement (UH),8312082961.0,10521959272.0,8312082297.0,HOPITAL CORENTIN CELTON,8312082307
